train_id,station_code,date,day_of_week,month,scheduled_hour,zone,historical_avg_delay,actual_delay_min
12622,JHS,2024-12-30,0,12,1,NCR,15,12.0
12658,SBC,2024-09-09,0,9,6,SWR,6,18.7
12841,BBS,2024-06-12,2,6,19,ECoR,14,38.1
15930,PRYJ,2024-12-25,2,12,0,NCR,15,23.1
12952,KOTA,2024-04-20,5,4,21,WCR,11,15.4
12952,RTM,2024-05-11,5,5,0,WR,8,17.3
12952,RTM,2024-03-11,0,3,0,WR,8,7.0
12859,NGP,2024-02-07,2,2,14,CR,12,17.2
12004,NDLS,2024-08-11,6,8,2,NR,10,14.0
12721,SC,2024-12-02,0,12,16,SCR,10,13.7
12302,CNB,2024-03-16,5,3,19,NCR,15,20.6
12952,KOTA,2024-04-10,2,4,21,WCR,11,11.9
12951,MTJ,2024-10-08,1,10,7,NCR,15,28.4
16525,SBC,2024-12-19,3,12,6,SWR,6,42.8
11042,SC,2024-12-23,0,12,15,SCR,10,12.4
12721,NDLS,2024-01-04,3,1,23,NR,10,16.5
12014,NDLS,2024-09-09,0,9,22,NR,10,17.0
16525,ERS,2024-10-17,3,10,14,SR,7,5.0
12859,NGP,2024-07-10,2,7,14,CR,12,21.7
12301,HWH,2024-02-29,3,2,3,ER,18,17.6
12722,AGC,2024-12-01,6,12,21,NCR,15,11.7
12622,NDLS,2024-01-27,5,1,6,NR,10,7.1
12859,CSMT,2024-11-28,3,11,6,CR,12,12.7
12860,R,2024-11-08,4,11,21,SECR,13,12.8
12622,AGC,2024-08-19,0,8,4,NCR,15,22.7
16526,SBC,2024-10-11,4,10,15,SWR,6,4.8
12003,NDLS,2024-03-14,3,3,6,NR,10,7.8
12014,ASR,2024-05-04,5,5,16,NR,10,14.0
12014,CDG,2024-03-20,2,3,18,NR,10,25.5
12860,NGP,2024-12-21,5,12,0,CR,12,11.7
12721,NGP,2024-12-26,3,12,10,CR,12,14.5
12841,VSKP,2024-05-18,5,5,22,ECoR,14,12.0
15929,CNB,2024-07-21,6,7,14,NCR,15,30.7
12906,AII,2024-09-06,4,9,2,NWR,9,3.7
12842,VSKP,2024-01-07,6,1,15,ECoR,14,16.9
16526,SBC,2024-07-21,6,7,15,SWR,6,18.7
12014,CDG,2024-12-09,0,12,18,NR,10,26.9
16525,TVC,2024-03-12,1,3,14,SR,7,20.6
12004,CNB,2024-09-23,0,9,22,NCR,15,13.8
12621,BZA,2024-08-06,1,8,15,SCR,10,18.6
12658,SBC,2024-03-11,0,3,6,SWR,6,16.4
12906,RJT,2024-03-18,0,3,8,WR,8,33.3
12859,CSMT,2024-01-26,4,1,6,CR,12,16.3
12860,R,2024-12-12,3,12,21,SECR,13,21.6
15929,PNBE,2024-05-17,4,5,18,ECR,20,31.8
12905,AII,2024-03-05,1,3,18,NWR,9,33.2
15930,GHY,2024-10-05,5,10,12,NFR,25,25.9
11041,CSMT,2024-04-14,6,4,23,CR,12,9.9
12906,ADI,2024-08-04,6,8,6,WR,8,16.6
12906,JP,2024-08-19,0,8,1,NWR,9,12.2
12842,MAS,2024-09-17,1,9,8,SR,7,16.2
12906,RJT,2024-03-26,1,3,8,WR,8,23.4
12722,NDLS,2024-11-05,1,11,22,NR,10,28.1
12842,BZA,2024-07-26,4,7,12,SCR,10,13.4
11042,PUNE,2024-02-13,1,2,22,CR,12,14.6
12621,JHS,2024-12-23,0,12,3,NCR,15,15.3
16525,TVC,2024-06-20,3,6,14,SR,7,14.7
12952,KOTA,2024-11-23,5,11,21,WCR,11,7.5
12560,CNB,2024-05-26,6,5,10,NCR,15,7.5
12859,R,2024-08-10,5,8,17,SECR,13,29.0
15930,NDLS,2024-01-13,5,1,6,NR,10,6.2
12301,GAYA,2024-10-14,0,10,1,ECR,20,33.4
12952,MTJ,2024-05-23,3,5,17,NCR,15,32.0
16525,TVC,2024-10-17,3,10,14,SR,7,16.9
15930,PRYJ,2024-04-06,5,4,0,NCR,15,15.8
12905,NDLS,2024-03-15,4,3,23,NR,10,17.9
12622,JHS,2024-02-17,5,2,1,NCR,15,14.1
12951,BCT,2024-10-15,1,10,17,WR,8,30.3
12721,NGP,2024-11-30,5,11,10,CR,12,9.4
12014,CDG,2024-01-01,0,1,18,NR,10,31.6
12621,MAS,2024-05-29,2,5,19,SR,7,20.3
16526,CBE,2024-07-19,4,7,12,SR,7,29.2
12951,BRC,2024-09-28,5,9,20,WR,8,7.6
11042,SC,2024-12-19,3,12,15,SCR,10,14.4
12905,NDLS,2024-10-03,3,10,23,NR,10,8.9
12906,AII,2024-01-25,3,1,2,NWR,9,7.2
12841,BBS,2024-09-17,1,9,19,ECoR,14,35.4
12301,CNB,2024-10-22,1,10,21,NCR,15,15.9
12906,AII,2024-01-19,4,1,2,NWR,9,8.2
12658,MAS,2024-05-26,6,5,12,SR,7,6.0
15930,DBRG,2024-05-24,4,5,8,NFR,25,41.3
12559,PRYJ,2024-02-01,3,2,0,NCR,15,15.8
16525,SBC,2024-07-26,4,7,6,SWR,6,17.6
11042,MAS,2024-07-16,1,7,7,SR,7,30.6
12658,MAS,2024-12-17,1,12,12,SR,7,7.3
12721,JHS,2024-04-19,4,4,5,NCR,15,24.8
12657,SBC,2024-11-20,2,11,4,SWR,6,1.9
12906,MTJ,2024-12-01,6,12,23,NCR,15,16.3
15930,GHY,2024-04-21,6,4,12,NFR,25,25.6
12003,LKO,2024-09-01,6,9,11,NR,10,17.3
16526,SBC,2024-09-15,6,9,15,SWR,6,12.7
12013,NDLS,2024-01-26,4,1,7,NR,10,20.6
11041,SC,2024-01-07,6,1,10,SCR,10,15.5
12560,PRYJ,2024-02-22,3,2,9,NCR,15,27.9
12721,NGP,2024-06-11,1,6,10,CR,12,16.7
16526,CBE,2024-07-14,6,7,12,SR,7,20.1
12722,JHS,2024-08-18,6,8,18,NCR,15,35.4
12951,BRC,2024-10-08,1,10,20,WR,8,10.6
12560,NDLS,2024-11-07,3,11,15,NR,10,17.6
12905,RJT,2024-01-20,5,1,13,WR,8,10.8
12842,MAS,2024-12-02,0,12,8,SR,7,20.4
16526,MDU,2024-02-22,3,2,10,SR,7,11.3
12951,KOTA,2024-12-21,5,12,3,WCR,11,7.0
12302,GAYA,2024-10-13,6,10,16,ECR,20,19.8
11041,BZA,2024-12-25,2,12,14,SCR,10,8.9
12952,RTM,2024-02-22,3,2,0,WR,8,6.9
12842,MAS,2024-09-21,5,9,8,SR,7,13.7
12621,AGC,2024-07-18,3,7,0,NCR,15,18.3
12301,CNB,2024-08-04,6,8,21,NCR,15,20.2
12621,JHS,2024-02-27,1,2,3,NCR,15,17.8
15929,DBRG,2024-07-16,1,7,8,NFR,25,49.6
12302,NDLS,2024-08-12,0,8,0,NR,10,17.5
12722,NDLS,2024-09-23,0,9,22,NR,10,19.4
12001,GWL,2024-04-13,5,4,9,NCR,15,19.2
12301,GAYA,2024-02-03,5,2,1,ECR,20,19.8
12621,JHS,2024-08-31,5,8,3,NCR,15,31.6
15929,PRYJ,2024-01-15,0,1,15,NCR,15,13.6
12013,LDH,2024-06-19,2,6,11,NR,10,36.9
12001,NDLS,2024-07-10,2,7,6,NR,10,22.4
12013,CDG,2024-04-07,6,4,11,NR,10,11.8
16525,MDU,2024-02-04,6,2,11,SR,7,8.1
12621,NDLS,2024-10-28,0,10,22,NR,10,42.4
16526,MDU,2024-12-27,4,12,10,SR,7,10.2
12658,SBC,2024-03-17,6,3,6,SWR,6,1.3
12622,AGC,2024-05-02,3,5,4,NCR,15,32.9
16525,MDU,2024-05-06,0,5,11,SR,7,6.9
16525,CBE,2024-09-17,1,9,9,SR,7,13.4
12905,RJT,2024-03-24,6,3,13,WR,8,13.4
12905,ADI,2024-12-03,1,12,15,WR,8,12.6
12004,NDLS,2024-03-13,2,3,2,NR,10,24.8
12860,CSMT,2024-12-24,1,12,8,CR,12,25.2
16525,TVC,2024-09-03,1,9,14,SR,7,24.8
12001,BPL,2024-12-14,5,12,13,WCR,11,18.0
12951,BCT,2024-06-18,1,6,17,WR,8,28.3
12621,JHS,2024-08-05,0,8,3,NCR,15,18.1
15930,PRYJ,2024-08-07,2,8,0,NCR,15,21.7
12003,CNB,2024-04-16,1,4,10,NCR,15,16.0
12621,NDLS,2024-01-03,2,1,22,NR,10,19.7
12951,BCT,2024-01-04,3,1,17,WR,8,12.4
12859,HWH,2024-03-18,0,3,1,ER,18,33.1
12722,JHS,2024-03-21,3,3,18,NCR,15,26.7
12301,GAYA,2024-08-24,5,8,1,ECR,20,27.8
11041,MAS,2024-08-08,3,8,18,SR,7,26.9
12842,BBS,2024-10-30,2,10,18,ECoR,14,20.9
12559,BSB,2024-05-10,4,5,2,NER,22,26.8
12621,NDLS,2024-06-11,1,6,22,NR,10,20.3
16525,SBC,2024-12-29,6,12,6,SWR,6,6.7
12559,NDLS,2024-02-01,3,2,18,NR,10,19.6
12001,AGC,2024-09-22,6,9,8,NCR,15,22.0
12302,CNB,2024-07-08,0,7,19,NCR,15,37.6
12842,BZA,2024-05-02,3,5,12,SCR,10,14.2
12841,BBS,2024-01-03,2,1,19,ECoR,14,24.0
12906,MTJ,2024-04-07,6,4,23,NCR,15,10.9
15929,PRYJ,2024-01-04,3,1,15,NCR,15,14.3
12621,NGP,2024-08-29,3,8,8,CR,12,26.1
15930,PNBE,2024-03-05,1,3,21,ECR,20,25.1
12905,RJT,2024-11-23,5,11,13,WR,8,5.1
12860,KGP,2024-08-21,2,8,15,SER,16,28.8
12951,BCT,2024-03-26,1,3,17,WR,8,17.6
12014,ASR,2024-09-04,2,9,16,NR,10,12.0
12722,JHS,2024-02-29,3,2,18,NCR,15,23.2
12951,BCT,2024-03-02,5,3,17,WR,8,22.6
12905,MTJ,2024-03-12,1,3,21,NCR,15,17.9
11041,PUNE,2024-06-12,2,6,3,CR,12,29.4
15929,PRYJ,2024-11-30,5,11,15,NCR,15,20.6
12951,ADI,2024-09-15,6,9,21,WR,8,7.8
12860,HWH,2024-11-04,0,11,13,ER,18,17.1
12841,BBS,2024-02-01,3,2,19,ECoR,14,31.0
12559,NDLS,2024-03-15,4,3,18,NR,10,23.5
12841,HWH,2024-02-07,2,2,14,ER,18,27.3
12842,MAS,2024-05-22,2,5,8,SR,7,21.0
12859,CSMT,2024-03-13,2,3,6,CR,12,22.4
12906,ADI,2024-09-07,5,9,6,WR,8,12.9
16526,SBC,2024-04-20,5,4,15,SWR,6,15.4
12860,KGP,2024-06-27,3,6,15,SER,16,20.6
12906,RJT,2024-12-03,1,12,8,WR,8,12.1
12859,CSMT,2024-12-05,3,12,6,CR,12,17.0
12842,KGP,2024-08-16,4,8,20,SER,16,26.5
12905,JP,2024-11-12,1,11,20,NWR,9,14.3
12622,MAS,2024-12-30,0,12,10,SR,7,13.7
16525,MDU,2024-12-13,4,12,11,SR,7,6.4
16526,CBE,2024-10-23,2,10,12,SR,7,6.2
11042,SC,2024-07-11,3,7,15,SCR,10,22.8
12721,NDLS,2024-07-05,4,7,23,NR,10,21.5
12952,BRC,2024-07-23,1,7,3,WR,8,9.9
12014,CDG,2024-07-25,3,7,18,NR,10,27.4
12004,CNB,2024-01-21,6,1,22,NCR,15,24.4
12841,MAS,2024-11-06,2,11,4,SR,7,2.1
12621,NGP,2024-09-25,2,9,8,CR,12,20.2
12842,HWH,2024-04-30,1,4,22,ER,18,23.8
12906,RJT,2024-01-09,1,1,8,WR,8,25.3
12952,NDLS,2024-01-09,1,1,16,NR,10,26.3
12722,JHS,2024-03-23,5,3,18,NCR,15,21.1
12658,MAS,2024-05-24,4,5,12,SR,7,16.3
12001,AGC,2024-07-13,5,7,8,NCR,15,22.5
12905,AII,2024-12-15,6,12,18,NWR,9,21.6
11042,MAS,2024-08-22,3,8,7,SR,7,19.5
12002,GWL,2024-11-15,4,11,21,NCR,15,26.7
12722,NGP,2024-03-06,2,3,13,CR,12,24.7
12721,AGC,2024-02-15,3,2,2,NCR,15,7.9
12905,ADI,2024-05-04,5,5,15,WR,8,5.9
12860,R,2024-11-15,4,11,21,SECR,13,14.3
12658,SBC,2024-07-04,3,7,6,SWR,6,10.3
15929,NDLS,2024-12-20,4,12,10,NR,10,17.1
12004,NDLS,2024-08-03,5,8,2,NR,10,24.3
12860,KGP,2024-01-26,4,1,15,SER,16,17.8
12905,ADI,2024-11-23,5,11,15,WR,8,5.1
12004,NDLS,2024-10-27,6,10,2,NR,10,10.2
11042,PUNE,2024-06-17,0,6,22,CR,12,30.9
12842,KGP,2024-01-20,5,1,20,SER,16,16.9
12004,CNB,2024-02-05,0,2,22,NCR,15,20.1
12302,NDLS,2024-07-22,0,7,0,NR,10,14.8
12622,NGP,2024-08-02,4,8,20,CR,12,15.1
12003,LKO,2024-01-05,4,1,11,NR,10,14.0
12859,R,2024-07-24,2,7,17,SECR,13,28.9
12905,JP,2024-06-27,3,6,20,NWR,9,13.0
12952,MTJ,2024-12-08,6,12,17,NCR,15,27.7
11041,PUNE,2024-05-13,0,5,3,CR,12,18.0
12302,HWH,2024-11-02,5,11,14,ER,18,9.1
12841,KGP,2024-08-21,2,8,16,SER,16,27.3
12860,NGP,2024-04-14,6,4,0,CR,12,6.4
12951,BCT,2024-04-22,0,4,17,WR,8,17.8
11042,BZA,2024-04-15,0,4,10,SCR,10,17.6
12905,ADI,2024-07-02,1,7,15,WR,8,14.3
16525,ERS,2024-04-05,4,4,14,SR,7,8.4
12001,AGC,2024-02-25,6,2,8,NCR,15,30.4
12721,AGC,2024-10-18,4,10,2,NCR,15,15.3
15930,CNB,2024-02-16,4,2,1,NCR,15,18.1
12622,BZA,2024-12-29,6,12,13,SCR,10,3.7
12952,ST,2024-09-15,6,9,5,WR,8,19.3
15930,CNB,2024-07-17,2,7,1,NCR,15,16.6
12560,NDLS,2024-05-25,5,5,15,NR,10,13.7
12301,HWH,2024-03-20,2,3,3,ER,18,14.0
16526,CBE,2024-01-12,4,1,12,SR,7,13.1
16526,SBC,2024-09-10,1,9,15,SWR,6,9.3
12002,JHS,2024-12-20,4,12,20,NCR,15,19.1
12721,NGP,2024-08-04,6,8,10,CR,12,44.5
12003,LKO,2024-07-05,4,7,11,NR,10,27.5
16526,CBE,2024-06-07,4,6,12,SR,7,25.4
12621,NGP,2024-07-20,5,7,8,CR,12,26.0
12859,R,2024-10-30,2,10,17,SECR,13,21.5
12001,GWL,2024-03-26,1,3,9,NCR,15,31.2
15930,DBRG,2024-03-06,2,3,8,NFR,25,36.6
12014,LDH,2024-05-28,1,5,18,NR,10,34.4
12001,BPL,2024-12-18,2,12,13,WCR,11,13.3
12013,CDG,2024-12-11,2,12,11,NR,10,17.2
12841,BBS,2024-07-19,4,7,19,ECoR,14,28.0
12621,MAS,2024-12-06,4,12,19,SR,7,21.7
12841,HWH,2024-07-12,4,7,14,ER,18,28.5
11041,MAS,2024-01-09,1,1,18,SR,7,23.4
12014,ASR,2024-10-13,6,10,16,NR,10,37.1
12952,BRC,2024-06-22,5,6,3,WR,8,8.7
11041,SC,2024-09-10,1,9,10,SCR,10,34.7
12842,VSKP,2024-02-28,2,2,15,ECoR,14,11.9
12842,BBS,2024-01-30,1,1,18,ECoR,14,25.0
12860,R,2024-11-26,1,11,21,SECR,13,13.2
12952,RTM,2024-04-30,1,4,0,WR,8,6.2
16525,MDU,2024-06-12,2,6,11,SR,7,21.7
12014,NDLS,2024-04-21,6,4,22,NR,10,26.6
12952,NDLS,2024-07-14,6,7,16,NR,10,17.6
12014,NDLS,2024-04-12,4,4,22,NR,10,8.8
16525,SBC,2024-01-07,6,1,6,SWR,6,7.9
16526,MDU,2024-01-20,5,1,10,SR,7,6.1
12860,HWH,2024-10-28,0,10,13,ER,18,24.6
11042,MAS,2024-10-28,0,10,7,SR,7,18.0
15930,GHY,2024-04-30,1,4,12,NFR,25,29.3
12721,NDLS,2024-02-28,2,2,23,NR,10,16.0
12560,BSB,2024-01-02,1,1,7,NER,22,31.3
12621,NDLS,2024-09-29,6,9,22,NR,10,13.5
12622,JHS,2024-01-23,1,1,1,NCR,15,16.6
12906,NDLS,2024-04-28,6,4,22,NR,10,9.9
12859,NGP,2024-06-20,3,6,14,CR,12,18.3
12622,NGP,2024-06-20,3,6,20,CR,12,20.0
11041,PUNE,2024-10-05,5,10,3,CR,12,12.3
16525,TVC,2024-04-02,1,4,14,SR,7,7.8
12301,CNB,2024-11-15,4,11,21,NCR,15,27.6
12301,NDLS,2024-04-27,5,4,17,NR,10,18.6
12905,NDLS,2024-01-26,4,1,23,NR,10,22.8
12002,NDLS,2024-11-20,2,11,1,NR,10,8.8
12951,KOTA,2024-08-15,3,8,3,WCR,11,13.1
12014,LDH,2024-08-01,3,8,18,NR,10,25.9
12560,PRYJ,2024-07-20,5,7,9,NCR,15,30.4
12721,JHS,2024-01-13,5,1,5,NCR,15,22.1
12905,MTJ,2024-09-19,3,9,21,NCR,15,17.3
12621,JHS,2024-03-11,0,3,3,NCR,15,15.6
16525,CBE,2024-12-11,2,12,9,SR,7,19.9
12859,R,2024-06-27,3,6,17,SECR,13,26.3
12952,NDLS,2024-10-19,5,10,16,NR,10,8.1
12841,VSKP,2024-12-23,0,12,22,ECoR,14,27.3
15930,PNBE,2024-05-11,5,5,21,ECR,20,17.1
12905,ADI,2024-06-26,2,6,15,WR,8,11.4
12621,MAS,2024-04-22,0,4,19,SR,7,23.3
12302,NDLS,2024-02-15,3,2,0,NR,10,14.9
12003,CNB,2024-01-19,4,1,10,NCR,15,21.1
16525,MDU,2024-04-18,3,4,11,SR,7,9.9
12952,BCT,2024-12-11,2,12,7,WR,8,24.6
12842,HWH,2024-11-09,5,11,22,ER,18,12.3
12842,MAS,2024-08-09,4,8,8,SR,7,29.7
12013,LDH,2024-08-17,5,8,11,NR,10,13.1
12841,BBS,2024-11-12,1,11,19,ECoR,14,15.8
12014,CDG,2024-02-18,6,2,18,NR,10,17.0
15929,NDLS,2024-10-12,5,10,10,NR,10,20.8
12002,GWL,2024-06-06,3,6,21,NCR,15,20.9
15929,PNBE,2024-03-12,1,3,18,ECR,20,26.6
12906,AII,2024-08-30,4,8,2,NWR,9,14.4
12841,BZA,2024-07-27,5,7,1,SCR,10,14.5
12951,ST,2024-01-15,0,1,19,WR,8,15.1
16526,TVC,2024-02-23,4,2,7,SR,7,24.2
12622,NDLS,2024-09-02,0,9,6,NR,10,12.0
12560,PRYJ,2024-12-19,3,12,9,NCR,15,32.4
12906,JP,2024-09-02,0,9,1,NWR,9,7.5
11041,CSMT,2024-07-22,0,7,23,CR,12,29.9
12905,ADI,2024-09-28,5,9,15,WR,8,4.0
12301,HWH,2024-10-04,4,10,3,ER,18,35.2
12860,CSMT,2024-04-30,1,4,8,CR,12,40.8
12002,AGC,2024-08-09,4,8,23,NCR,15,19.9
12952,ST,2024-12-07,5,12,5,WR,8,6.1
12841,HWH,2024-07-02,1,7,14,ER,18,30.6
12906,ADI,2024-07-22,0,7,6,WR,8,17.6
11041,MAS,2024-11-23,5,11,18,SR,7,18.1
12952,KOTA,2024-03-29,4,3,21,WCR,11,26.1
12301,PRYJ,2024-10-30,2,10,22,NCR,15,18.9
16525,TVC,2024-08-10,5,8,14,SR,7,16.0
15930,DBRG,2024-08-15,3,8,8,NFR,25,43.3
12906,JP,2024-01-06,5,1,1,NWR,9,3.4
12860,CSMT,2024-10-18,4,10,8,CR,12,24.9
12001,GWL,2024-11-25,0,11,9,NCR,15,22.4
12657,SBC,2024-07-22,0,7,4,SWR,6,13.2
11041,SC,2024-06-15,5,6,10,SCR,10,14.8
12014,ASR,2024-03-27,2,3,16,NR,10,12.7
12722,NGP,2024-11-04,0,11,13,CR,12,19.1
12621,NGP,2024-12-12,3,12,8,CR,12,23.9
12302,HWH,2024-11-07,3,11,14,ER,18,21.1
11041,BZA,2024-01-01,0,1,14,SCR,10,7.5
12657,MAS,2024-05-03,4,5,22,SR,7,19.2
11041,MAS,2024-06-11,1,6,18,SR,7,22.1
12905,NDLS,2024-06-14,4,6,23,NR,10,20.1
12721,SC,2024-06-23,6,6,16,SCR,10,15.4
12842,MAS,2024-03-18,0,3,8,SR,7,31.4
12013,ASR,2024-08-10,5,8,13,NR,10,18.9
12951,MTJ,2024-09-10,1,9,7,NCR,15,34.3
12621,MAS,2024-07-13,5,7,19,SR,7,25.1
12301,PRYJ,2024-04-06,5,4,22,NCR,15,14.9
12906,ADI,2024-10-12,5,10,6,WR,8,2.9
12906,JP,2024-01-13,5,1,1,NWR,9,18.1
12622,NGP,2024-06-11,1,6,20,CR,12,26.0
12002,AGC,2024-12-29,6,12,23,NCR,15,22.3
15930,PRYJ,2024-05-28,1,5,0,NCR,15,18.6
16525,CBE,2024-07-17,2,7,9,SR,7,30.9
12951,ADI,2024-06-17,0,6,21,WR,8,11.9
15929,DBRG,2024-10-19,5,10,8,NFR,25,32.2
12951,BRC,2024-02-05,0,2,20,WR,8,11.0
16526,TVC,2024-06-29,5,6,7,SR,7,22.7
12302,NDLS,2024-07-21,6,7,0,NR,10,11.9
12003,NDLS,2024-09-29,6,9,6,NR,10,7.6
11042,MAS,2024-08-13,1,8,7,SR,7,43.4
15929,PNBE,2024-06-06,3,6,18,ECR,20,36.5
12952,NDLS,2024-09-26,3,9,16,NR,10,10.1
12013,CDG,2024-11-29,4,11,11,NR,10,16.7
12004,LKO,2024-07-03,2,7,21,NR,10,17.9
12841,MAS,2024-11-04,0,11,4,SR,7,7.3
15929,DBRG,2024-04-04,3,4,8,NFR,25,37.9
15929,GHY,2024-11-22,4,11,3,NFR,25,26.4
12560,PRYJ,2024-04-02,1,4,9,NCR,15,27.7
12721,JHS,2024-09-08,6,9,5,NCR,15,29.6
12301,NDLS,2024-06-27,3,6,17,NR,10,19.7
12621,JHS,2024-11-16,5,11,3,NCR,15,1.3
12722,NGP,2024-04-29,0,4,13,CR,12,25.8
12014,ASR,2024-10-28,0,10,16,NR,10,14.6
12842,MAS,2024-04-10,2,4,8,SR,7,17.6
11042,PUNE,2024-03-17,6,3,22,CR,12,14.8
12301,HWH,2024-06-23,6,6,3,ER,18,24.8
12722,NDLS,2024-09-16,0,9,22,NR,10,9.4
12014,ASR,2024-07-19,4,7,16,NR,10,16.4
12003,LKO,2024-05-20,0,5,11,NR,10,17.2
12004,LKO,2024-03-28,3,3,21,NR,10,4.3
12621,NGP,2024-07-24,2,7,8,CR,12,25.4
12302,NDLS,2024-12-04,2,12,0,NR,10,12.9
11041,MAS,2024-04-02,1,4,18,SR,7,23.2
12560,BSB,2024-03-23,5,3,7,NER,22,34.0
12951,ADI,2024-11-05,1,11,21,WR,8,12.8
12841,HWH,2024-04-17,2,4,14,ER,18,21.1
12721,AGC,2024-01-09,1,1,2,NCR,15,10.8
12951,BRC,2024-07-15,0,7,20,WR,8,15.1
12721,NDLS,2024-09-12,3,9,23,NR,10,19.4
12301,HWH,2024-11-23,5,11,3,ER,18,15.3
12560,BSB,2024-05-13,0,5,7,NER,22,43.8
12621,NGP,2024-03-29,4,3,8,CR,12,27.6
12002,NDLS,2024-08-04,6,8,1,NR,10,18.6
12905,RJT,2024-03-12,1,3,13,WR,8,19.3
12722,AGC,2024-08-19,0,8,21,NCR,15,26.5
12302,CNB,2024-07-05,4,7,19,NCR,15,31.1
12002,JHS,2024-11-21,3,11,20,NCR,15,23.2
12002,NDLS,2024-05-27,0,5,1,NR,10,21.8
12860,HWH,2024-06-16,6,6,13,ER,18,25.0
12722,AGC,2024-09-10,1,9,21,NCR,15,20.2
15930,PRYJ,2024-11-24,6,11,0,NCR,15,10.7
12622,NDLS,2024-05-21,1,5,6,NR,10,8.6
12905,JP,2024-11-01,4,11,20,NWR,9,17.3
12003,LKO,2024-07-07,6,7,11,NR,10,28.9
12622,JHS,2024-09-10,1,9,1,NCR,15,12.4
12951,RTM,2024-05-10,4,5,0,WR,8,16.0
12014,LDH,2024-09-09,0,9,18,NR,10,33.9
12302,CNB,2024-04-16,1,4,19,NCR,15,32.8
12002,BPL,2024-07-09,1,7,17,WCR,11,32.5
12951,RTM,2024-04-22,0,4,0,WR,8,11.8
12002,BPL,2024-05-23,3,5,17,WCR,11,24.8
12859,HWH,2024-07-13,5,7,1,ER,18,28.2
12952,MTJ,2024-10-01,1,10,17,NCR,15,20.4
15930,GHY,2024-12-05,3,12,12,NFR,25,28.0
12559,PRYJ,2024-09-20,4,9,0,NCR,15,23.2
12302,HWH,2024-04-11,3,4,14,ER,18,23.4
12906,ADI,2024-09-16,0,9,6,WR,8,4.1
12301,HWH,2024-04-11,3,4,3,ER,18,18.2
12559,BSB,2024-04-27,5,4,2,NER,22,14.4
12906,NDLS,2024-12-04,2,12,22,NR,10,13.1
15929,PNBE,2024-10-07,0,10,18,ECR,20,27.2
11041,CSMT,2024-08-07,2,8,23,CR,12,17.9
12004,CNB,2024-09-10,1,9,22,NCR,15,13.2
12559,BSB,2024-04-20,5,4,2,NER,22,33.6
12905,RJT,2024-06-02,6,6,13,WR,8,19.0
12722,NDLS,2024-09-22,6,9,22,NR,10,5.7
12952,KOTA,2024-12-05,3,12,21,WCR,11,16.4
12658,MAS,2024-08-23,4,8,12,SR,7,19.7
15930,CNB,2024-01-03,2,1,1,NCR,15,22.1
12013,CDG,2024-09-17,1,9,11,NR,10,15.9
12621,JHS,2024-03-22,4,3,3,NCR,15,15.6
16525,CBE,2024-11-29,4,11,9,SR,7,16.8
12952,ADI,2024-10-14,0,10,2,WR,8,15.1
12002,BPL,2024-04-21,6,4,17,WCR,11,12.8
12841,MAS,2024-06-02,6,6,4,SR,7,6.8
12841,KGP,2024-05-04,5,5,16,SER,16,16.7
12842,HWH,2024-11-01,4,11,22,ER,18,18.5
12013,LDH,2024-12-19,3,12,11,NR,10,23.0
12841,VSKP,2024-07-01,0,7,22,ECoR,14,23.8
12002,BPL,2024-01-13,5,1,17,WCR,11,18.1
12841,HWH,2024-06-12,2,6,14,ER,18,19.8
12014,NDLS,2024-01-31,2,1,22,NR,10,13.0
12905,RJT,2024-11-01,4,11,13,WR,8,15.8
15930,CNB,2024-03-30,5,3,1,NCR,15,8.5
12951,BCT,2024-03-25,0,3,17,WR,8,16.1
12621,JHS,2024-01-05,4,1,3,NCR,15,18.5
12860,R,2024-03-29,4,3,21,SECR,13,14.8
12621,AGC,2024-11-04,0,11,0,NCR,15,19.2
12952,BRC,2024-12-22,6,12,3,WR,8,0.0
12004,CNB,2024-08-27,1,8,22,NCR,15,17.6
12722,NGP,2024-09-07,5,9,13,CR,12,15.1
12860,CSMT,2024-03-13,2,3,8,CR,12,28.2
12859,CSMT,2024-05-18,5,5,6,CR,12,6.6
12004,LKO,2024-11-21,3,11,21,NR,10,18.7
12622,NDLS,2024-11-17,6,11,6,NR,10,6.2
11042,PUNE,2024-12-17,1,12,22,CR,12,17.1
12841,KGP,2024-01-15,0,1,16,SER,16,17.8
16525,CBE,2024-02-02,4,2,9,SR,7,15.3
12841,BBS,2024-06-28,4,6,19,ECoR,14,32.7
12722,NGP,2024-02-26,0,2,13,CR,12,14.5
15929,DBRG,2024-12-18,2,12,8,NFR,25,42.3
12860,NGP,2024-12-22,6,12,0,CR,12,12.5
16525,SBC,2024-06-24,0,6,6,SWR,6,19.4
12657,MAS,2024-01-12,4,1,22,SR,7,7.9
12001,BPL,2024-02-18,6,2,13,WCR,11,5.9
12001,GWL,2024-06-08,5,6,9,NCR,15,29.2
12301,HWH,2024-02-03,5,2,3,ER,18,14.2
12621,NGP,2024-03-12,1,3,8,CR,12,30.5
12841,MAS,2024-12-16,0,12,4,SR,7,1.9
11042,SC,2024-12-17,1,12,15,SCR,10,12.0
12302,NDLS,2024-04-24,2,4,0,NR,10,10.1
12905,MTJ,2024-09-08,6,9,21,NCR,15,7.7
12952,BRC,2024-06-18,1,6,3,WR,8,16.7
15930,GHY,2024-04-06,5,4,12,NFR,25,26.4
